"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.050026,0,0,-8.6675e-39,0,3.2508e+09,-4.3598e+06,3.2464e+09,1643,9.4669e-14,6.3934e-09,3435.5,5.0032e+18,3.5e-05,0,0,-0.2097,-7.2172e+06,3080.5,0,10,2.5016e+22,0,1,4800,0,4800,0,0,0.05,0,-4.0113e-40,4.3014e-23,0,3.2466e+09,-11.859,3.2466e+09,1643,5.3125e-09,-8.2037e-07,3435.5,5.0032e+18,3.5e-05,0,0,-0.21006,-7.0995e+06,3080.5,2.0622e-33,10,2.5016e+22,0,1,4800,0,4800,0,0,0.050026,0,0,-8.6675e-39,0,3.2499e+09,-4.3598e+06,3.2455e+09,1643,1.1252e-14,1.9446e-06,3435.5,5.0032e+18,3.5e-05,0,0,-0.20974,-8.1256e+06,3080.4,0,10,2.5016e+22,0,1,4800,0,4800,0,0,0.050026,0,0,-8.6675e-39,0,3.2507e+09,-4.3598e+06,3.2463e+09,1643,2.0453e-14,1.9456e-06,3435.5,5.0032e+18,3.5e-05,0,0,-0.20974,-7.3177e+06,3080.5,0,10,2.5016e+22,0,1,4800,0,4800,0
0,0.050027,0,0,-1.1794e-38,0,3.2439e+09,-4.3598e+06,3.2396e+09,1642.9,1.5385e-13,-1.3884e-06,3435.5,5.0032e+18,3.5e-05,0,0,-0.21119,-7.2171e+06,3079.9,0,10,2.5016e+22,0,1,5000,0,5000,0,0,0.05,0,-5.4583e-40,5.8531e-23,0,3.2397e+09,-19.14,3.2397e+09,1642.9,2.7504e-09,-1.1944e-06,3435.5,5.0032e+18,3.5e-05,0,0,-0.21158,-7.0994e+06,3079.9,1.0403e-34,10,2.5016e+22,0,1,5000,0,5000,0,0,0.050027,0,0,-1.1794e-38,0,3.243e+09,-4.3598e+06,3.2387e+09,1642.9,1.9229e-14,1.3382e-06,3435.4,5.0032e+18,3.5e-05,0,0,-0.21123,-8.1255e+06,3079.9,0,10,2.5016e+22,0,1,5000,0,5000,0,0,0.050027,0,0,-1.1794e-38,0,3.2438e+09,-4.3598e+06,3.2395e+09,1642.9,3.5305e-14,1.3695e-06,3435.5,5.0032e+18,3.5e-05,0,0,-0.21123,-7.3177e+06,3079.9,0,10,2.5016e+22,0,1,5000,0,5000,0
0,0.050029,0,0,-3.0017e-38,0,3.2371e+09,-4.3598e+06,3.2327e+09,1642.8,1.0023e-13,-3.6723e-07,3435.4,5.0032e+18,3.5e-05,0,0,-0.21284,-7.217e+06,3079.4,0,10,2.5016e+22,0,1,5200,0,5200,0,0,0.05,0,-1.3892e-39,1.4897e-22,0,3.2328e+09,-20.633,3.2328e+09,1642.8,1.8091e-09,-6.549e-07,3435.4,5.0032e+18,3.5e-05,0,0,-0.21325,-7.0993e+06,3079.4,7.0743e-35,10,2.5016e+22,0,1,5200,0,5200,0,0,0.050029,0,0,-3.0017e-38,0,3.2362e+09,-4.3598e+06,3.2318e+09,1642.8,-7.8797e-15,1.6123e-06,3435.4,5.0032e+18,3.5e-05,0,0,-0.21289,-8.1254e+06,3079.3,0,10,2.5016e+22,0,1,5200,0,5200,0,0,0.050029,0,0,-3.0017e-38,0,3.237e+09,-4.3598e+06,3.2326e+09,1642.8,-1.1905e-14,1.6386e-06,3435.4,5.0032e+18,3.5e-05,0,0,-0.21289,-7.3176e+06,3079.4,0,10,2.5016e+22,0,1,5200,0,5200,0
0,0.05003,0,0,-4.824e-38,0,3.2302e+09,-4.3598e+06,3.2258e+09,1642.7,4.6611e-14,6.5395e-07,3435.3,5.0033e+18,3.5e-05,0,0,-0.21448,-7.217e+06,3078.8,0,10,2.5016e+22,0,1,5400,0,5400,0,0,0.05,0,-2.2326e-39,2.394e-22,0,3.226e+09,-22.126,3.226e+09,1642.7,8.6771e-10,-1.154e-07,3435.3,5.0033e+18,3.5e-05,0,0,-0.21492,-7.0993e+06,3078.8,3.7452e-35,10,2.5016e+22,0,1,5400,0,5400,0,0,0.05003,0,0,-4.824e-38,0,3.2293e+09,-4.3598e+06,3.2249e+09,1642.7,-3.4988e-14,1.8863e-06,3435.3,5.0033e+18,3.5e-05,0,0,-0.21454,-8.1253e+06,3078.7,0,10,2.5016e+22,0,1,5400,0,5400,0,0,0.05003,0,0,-4.824e-38,0,3.2301e+09,-4.3599e+06,3.2257e+09,1642.7,-5.9116e-14,1.9076e-06,3435.3,5.0033e+18,3.5e-05,0,0,-0.21454,-7.3175e+06,3078.8,0,10,2.5016e+22,0,1,5400,0,5400,0
0,0.050031,0,0,-6.6463e-38,0,3.2233e+09,-4.3599e+06,3.219e+09,1642.6,-7.0103e-15,1.6751e-06,3435.2,5.0033e+18,3.5e-05,0,0,-0.21613,-7.2169e+06,3078.2,0,10,2.5016e+22,0,1,5600,0,5600,0,0,0.05,0,-3.0759e-39,3.2984e-22,0,3.2191e+09,-23.619,3.2191e+09,1642.6,-7.3654e-11,4.2411e-07,3435.2,5.0033e+18,3.5e-05,0,0,-0.21659,-7.0992e+06,3078.2,4.1614e-36,10,2.5016e+22,0,1,5600,0,5600,0,0,0.050031,0,0,-6.6463e-38,0,3.2224e+09,-4.3598e+06,3.2181e+09,1642.6,-6.2097e-14,2.1604e-06,3435.2,5.0033e+18,3.5e-05,0,0,-0.21619,-8.1253e+06,3078.2,0,10,2.5016e+22,0,1,5600,0,5600,0,0,0.050031,0,0,-6.6463e-38,0,3.2232e+09,-4.3599e+06,3.2189e+09,1642.6,-1.0633e-13,2.1766e-06,3435.2,5.0033e+18,3.5e-05,0,0,-0.21619,-7.3174e+06,3078.2,0,10,2.5016e+22,0,1,5600,0,5600,0
0,0.050032,0,0,-1.6168e-37,0,3.2165e+09,-4.3599e+06,3.2121e+09,1642.5,-6.0049e-15,1.3389e-06,3435.2,5.0033e+18,3.5e-05,0,0,-0.21793,-7.2168e+06,3077.7,0,10,2.5017e+22,0,1,5800,0,5800,0,0,0.05,0,-7.4824e-39,8.0235e-22,0,3.2122e+09,-28.433,3.2122e+09,1642.5,-2.9976e-10,-5.4746e-08,3435.2,5.0033e+18,3.5e-05,0,0,-0.21841,-7.0991e+06,3077.7,0,10,2.5017e+22,0,1,5800,0,5800,0,0,0.050032,0,0,-1.6168e-37,0,3.2155e+09,-4.3599e+06,3.2112e+09,1642.5,1.5471e-14,1.8175e-06,3435.1,5.0033e+18,3.5e-05,0,0,-0.21799,-8.1252e+06,3077.6,0,10,2.5017e+22,0,1,5800,0,5800,0,0,0.050032,0,0,-1.6168e-37,0,3.2164e+09,-4.3599e+06,3.212e+09,1642.5,1.8695e-14,1.8295e-06,3435.2,5.0033e+18,3.5e-05,0,0,-0.21799,-7.3174e+06,3077.7,0,10,2.5017e+22,0,1,5800,0,5800,0
0,0.050033,0,0,-2.6789e-37,0,3.2096e+09,-4.3599e+06,3.2052e+09,1642.5,2.8042e-15,8.0875e-07,3435.1,5.0033e+18,3.5e-05,0,0,-0.21976,-7.2168e+06,3077.1,0,10,2.5017e+22,0,1,6000,0,6000,0,0,0.05,0,-1.2398e-38,1.3294e-21,0,3.2053e+09,-33.72,3.2053e+09,1642.5,-4.2369e-10,-6.7908e-07,3435.1,5.0034e+18,3.5e-05,0,0,-0.22026,-7.0991e+06,3077.1,0,10,2.5017e+22,0,1,6000,0,6000,0,0,0.050033,0,0,-2.6789e-37,0,3.2087e+09,-4.3599e+06,3.2043e+09,1642.5,1.0799e-13,1.3864e-06,3435.1,5.0033e+18,3.5e-05,0,0,-0.21982,-8.1251e+06,3077,0,10,2.5017e+22,0,1,6000,0,6000,0,0,0.050033,0,0,-2.6789e-37,0,3.2095e+09,-4.3599e+06,3.2051e+09,1642.5,1.6832e-13,1.3945e-06,3435.1,5.0033e+18,3.5e-05,0,0,-0.21982,-7.3173e+06,3077.1,0,10,2.5017e+22,0,1,6000,0,6000,0
0,0.050034,0,0,-3.741e-37,0,3.2027e+09,-4.3599e+06,3.1984e+09,1642.4,1.1613e-14,2.7861e-07,3435,5.0034e+18,3.5e-05,0,0,-0.22158,-7.2167e+06,3076.5,0,10,2.5017e+22,0,1,6200,0,6200,0,0,0.05,0,-1.7313e-38,1.8565e-21,0,3.1985e+09,-39.008,3.1985e+09,1642.4,-5.4762e-10,-1.3034e-06,3435,5.0034e+18,3.5e-05,0,0,-0.22211,-7.099e+06,3076.5,0,10,2.5017e+22,0,1,6200,0,6200,0,0,0.050034,0,0,-3.741e-37,0,3.2018e+09,-4.3599e+06,3.1974e+09,1642.4,2.0051e-13,9.5524e-07,3435,5.0034e+18,3.5e-05,0,0,-0.22164,-8.125e+06,3076.5,0,10,2.5017e+22,0,1,6200,0,6200,0,0,0.050034,0,0,-3.741e-37,0,3.2026e+09,-4.3599e+06,3.1983e+09,1642.4,3.1795e-13,9.5939e-07,3435,5.0034e+18,3.5e-05,0,0,-0.22164,-7.3172e+06,3076.5,0,10,2.5017e+22,0,1,6200,0,6200,0
0,0.050035,0,0,-8.6493e-37,0,3.1958e+09,-4.36e+06,3.1915e+09,1642.3,2.0852e-15,6.2486e-07,3434.9,5.0034e+18,3.5e-05,0,0,-0.22354,-7.2166e+06,3076,0,10,2.5017e+22,0,1,6400,0,6400,0,0,0.05,0,-4.0029e-38,4.2924e-21,0,3.1916e+09,-9.6756,3.1916e+09,1642.3,5.4731e-09,-1.3698e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.2241,-7.0989e+06,3076,1.7945e-32,10,2.5017e+22,0,1,6400,0,6400,0,0,0.050035,0,0,-8.6493e-37,0,3.1949e+09,-4.3599e+06,3.1906e+09,1642.3,-1.4772e-14,1.2273e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.22361,-8.1249e+06,3075.9,0,10,2.5017e+22,0,1,6400,0,6400,0,0,0.050035,0,0,-8.6493e-37,0,3.1957e+09,-4.36e+06,3.1914e+09,1642.3,-1.5219e-15,1.2334e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.22361,-7.3172e+06,3076,0,10,2.5017e+22,0,1,6400,0,6400,0
0,0.050036,0,0,-1.484e-36,0,3.189e+09,-4.36e+06,3.1846e+09,1642.2,-1.3555e-14,1.2632e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.22556,-7.2166e+06,3075.4,0,10,2.5017e+22,0,1,6600,0,6600,0,0,0.05,0,-6.8679e-38,7.3646e-21,0,3.1847e+09,31.197,3.1847e+09,1642.2,1.3542e-08,-1.2501e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.22614,-7.0989e+06,3075.4,4.1872e-32,10,2.5017e+22,0,1,6600,0,6600,0,0,0.050036,0,0,-1.484e-36,0,3.1881e+09,-4.36e+06,3.1837e+09,1642.2,-3.3266e-13,1.7338e-06,3434.8,5.0034e+18,3.5e-05,0,0,-0.22563,-8.1248e+06,3075.3,0,10,2.5017e+22,0,1,6600,0,6600,0,0,0.050036,0,0,-1.484e-36,0,3.1889e+09,-4.36e+06,3.1845e+09,1642.2,-4.7736e-13,1.7439e-06,3434.9,5.0034e+18,3.5e-05,0,0,-0.22563,-7.3171e+06,3075.4,0,10,2.5017e+22,0,1,6600,0,6600,0
0,0.050037,0,0,-2.103e-36,0,3.1821e+09,-4.36e+06,3.1777e+09,1642.1,-2.9196e-14,1.9016e-06,3434.8,5.0035e+18,3.5e-05,0,0,-0.22757,-7.2165e+06,3074.8,0,10,2.5017e+22,0,1,6800,0,6800,0,0,0.05,0,-9.7328e-38,1.0437e-20,0,3.1779e+09,72.069,3.1779e+09,1642.1,2.1611e-08,-1.1305e-06,3434.8,5.0035e+18,3.5e-05,0,0,-0.22818,-7.0988e+06,3074.8,6.5799e-32,10,2.5017e+22,0,1,6800,0,6800,0,0,0.050037,0,0,-2.103e-36,0,3.1812e+09,-4.36e+06,3.1768e+09,1642.1,-6.5055e-13,2.2402e-06,3434.8,5.0035e+18,3.5e-05,0,0,-0.22764,-8.1247e+06,3074.8,0,10,2.5017e+22,0,1,6800,0,6800,0,0,0.050037,0,0,-2.103e-36,0,3.182e+09,-4.36e+06,3.1776e+09,1642.1,-9.5319e-13,2.2543e-06,3434.8,5.0035e+18,3.5e-05,0,0,-0.22764,-7.317e+06,3074.8,0,10,2.5017e+22,0,1,6800,0,6800,0
0,0.050038,0,0,-4.5902e-36,0,3.1752e+09,-4.36e+06,3.1709e+09,1642,-7.6927e-15,1.9455e-06,3434.7,5.0035e+18,3.5e-05,0,0,-0.22971,-7.2164e+06,3074.3,0,10,2.5017e+22,0,1,7000,0,7000,0,0,0.05,0,-2.1244e-37,2.278e-20,0,3.171e+09,-39.786,3.171e+09,1642,1.7271e-08,-8.7689e-07,3434.7,5.0035e+18,3.5e-05,0,0,-0.23035,-7.0987e+06,3074.3,5.9817e-32,10,2.5018e+22,0,1,7000,0,7000,0,0,0.050038,0,0,-4.5902e-36,0,3.1743e+09,-4.36e+06,3.17e+09,1642,-8.2358e-14,1.8373e-06,3434.7,5.0035e+18,3.5e-05,0,0,-0.22979,-8.1246e+06,3074.2,1.9058e-44,10,2.5017e+22,0,1,7000,0,7000,0,0,0.050038,0,0,-4.5902e-36,0,3.1751e+09,-4.3601e+06,3.1708e+09,1642,-1.8062e-13,1.8461e-06,3434.7,5.0035e+18,3.5e-05,0,0,-0.22979,-7.317e+06,3074.3,4.7644e-44,10,2.5017e+22,0,1,7000,0,7000,0
0,0.05004,0,0,-8.1982e-36,0,3.1684e+09,-4.3601e+06,3.164e+09,1641.9,3.6096e-14,1.6328e-06,3434.6,5.0035e+18,3.5e-05,0,0,-0.23193,-7.2164e+06,3073.7,0,10,2.5018e+22,0,1,7200,0,7200,0,0,0.05,0,-3.7942e-37,4.0686e-20,0,3.1641e+09,-243.28,3.1641e+09,1641.9,5.4851e-09,-5.4298e-07,3434.6,5.0035e+18,3.5e-05,0,0,-0.2326,-7.0987e+06,3073.7,3.589e-32,10,2.5018e+22,0,1,7200,0,7200,0,0,0.05004,0,0,-8.1982e-36,0,3.1675e+09,-4.3601e+06,3.1631e+09,1641.9,1.0175e-12,8.8882e-07,3434.6,5.0035e+18,3.5e-05,0,0,-0.23201,-8.1246e+06,3073.6,4.955e-44,10,2.5018e+22,0,1,7200,0,7200,0,0,0.05004,0,0,-8.1982e-36,0,3.1683e+09,-4.3601e+06,3.1639e+09,1641.9,1.341e-12,8.8668e-07,3434.6,5.0035e+18,3.5e-05,0,0,-0.23201,-7.3169e+06,3073.7,1.2387e-43,10,2.5018e+22,0,1,7200,0,7200,0
0,0.050041,0,0,-1.1806e-35,0,3.1615e+09,-4.3601e+06,3.1571e+09,1641.8,7.9886e-14,1.32e-06,3434.6,5.0036e+18,3.5e-05,0,0,-0.23415,-7.2163e+06,3073.1,0,10,2.5018e+22,0,1,7400,0,7400,0,0,0.05,0,-5.464e-37,5.8591e-20,0,3.1573e+09,-446.77,3.1573e+09,1641.8,-6.3007e-09,-2.0907e-07,3434.6,5.0036e+18,3.5e-05,0,0,-0.23485,-7.0986e+06,3073.1,1.1963e-32,10,2.5018e+22,0,1,7400,0,7400,0,0,0.050041,0,0,-1.1806e-35,0,3.1606e+09,-4.3601e+06,3.1562e+09,1641.8,2.1173e-12,-5.9701e-08,3434.5,5.0036e+18,3.5e-05,0,0,-0.23424,-8.1245e+06,3073,8.0042e-44,10,2.5018e+22,0,1,7400,0,7400,0,0,0.050041,0,0,-1.1806e-35,0,3.1614e+09,-4.3601e+06,3.157e+09,1641.8,2.8626e-12,-7.2713e-08,3434.6,5.0036e+18,3.5e-05,0,0,-0.23424,-7.3168e+06,3073.1,2.0011e-43,10,2.5018e+22,0,1,7400,0,7400,0
0,0.050042,0,0,-2.4125e-35,0,3.1546e+09,-4.3601e+06,3.1503e+09,1641.7,3.7496e-14,1.4412e-06,3434.5,5.0036e+18,3.5e-05,0,0,-0.23649,-7.2162e+06,3072.6,0,10,2.5018e+22,0,1,7600,0,7600,0,0,0.05,0,-1.1165e-36,1.1973e-19,0,3.1504e+09,-414.38,3.1504e+09,1641.7,-6.2512e-10,-2.3276e-07,3434.5,5.0036e+18,3.5e-05,0,0,-0.23721,-7.0986e+06,3072.6,1.7375e-31,10,2.5018e+22,0,1,7600,0,7600,0,0,0.050042,0,0,-2.4125e-35,0,3.1537e+09,-4.3601e+06,3.1494e+09,1641.7,1.1199e-12,-1.4173e-07,3434.5,5.0036e+18,3.5e-05,0,0,-0.23658,-8.1244e+06,3072.5,8.0042e-44,10,2.5018e+22,0,1,7600,0,7600,0,0,0.050042,0,0,-2.4125e-35,0,3.1545e+09,-4.3601e+06,3.1502e+09,1641.7,1.5632e-12,-1.5963e-07,3434.5,5.0036e+18,3.5e-05,0,0,-0.23658,-7.3168e+06,3072.5,2.0011e-43,10,2.5018e+22,0,1,7600,0,7600,0
0,0.050043,0,0,-4.5154e-35,0,3.1478e+09,-4.3602e+06,3.1434e+09,1641.6,-9.1073e-14,1.9964e-06,3434.4,5.0036e+18,3.5e-05,0,0,-0.23894,-7.2162e+06,3072,0,10,2.5018e+22,0,1,7800,0,7800,0,0,0.05,0,-2.0897e-36,2.2409e-19,0,3.1435e+09,-146.11,3.1435e+09,1641.6,2.2512e-08,-6.1405e-07,3434.4,5.0036e+18,3.5e-05,0,0,-0.23969,-7.0985e+06,3072,5.2125e-31,10,2.5018e+22,0,1,7800,0,7800,0,0,0.050043,0,0,-4.5154e-35,0,3.1468e+09,-4.3602e+06,3.1425e+09,1641.6,-1.9749e-12,6.4273e-07,3434.4,5.0036e+18,3.5e-05,0,0,-0.23903,-8.1243e+06,3071.9,4.955e-44,10,2.5018e+22,0,1,7800,0,7800,0,0,0.050043,0,0,-4.5154e-35,0,3.1477e+09,-4.3602e+06,3.1433e+09,1641.6,-2.5573e-12,6.2594e-07,3434.4,5.0036e+18,3.5e-05,0,0,-0.23903,-7.3167e+06,3072,1.2387e-43,10,2.5018e+22,0,1,7800,0,7800,0
0,0.050044,0,0,-6.6183e-35,0,3.1409e+09,-4.3602e+06,3.1365e+09,1641.5,-2.1964e-13,2.5516e-06,3434.3,5.0037e+18,3.5e-05,0,0,-0.24139,-7.2161e+06,3071.4,0,10,2.5018e+22,0,1,8000,0,8000,0,0,0.05,0,-3.063e-36,3.2845e-19,0,3.1366e+09,122.16,3.1366e+09,1641.5,4.5649e-08,-9.9534e-07,3434.3,5.0037e+18,3.5e-05,0,0,-0.24217,-7.0984e+06,3071.4,8.6875e-31,10,2.5018e+22,0,1,8000,0,8000,0,0,0.050044,0,0,-6.6183e-35,0,3.14e+09,-4.3602e+06,3.1356e+09,1641.5,-5.0696e-12,1.4272e-06,3434.3,5.0037e+18,3.5e-05,0,0,-0.24148,-8.1242e+06,3071.3,1.9058e-44,10,2.5018e+22,0,1,8000,0,8000,0,0,0.050044,0,0,-6.6183e-35,0,3.1408e+09,-4.3602e+06,3.1364e+09,1641.5,-6.6777e-12,1.4115e-06,3434.3,5.0037e+18,3.5e-05,0,0,-0.24148,-7.3166e+06,3071.4,4.7644e-44,10,2.5018e+22,0,1,8000,0,8000,0
0,0.050045,0,0,-1.2529e-34,0,3.134e+09,-4.3602e+06,3.1297e+09,1641.4,-1.5729e-13,2.6461e-06,3434.3,5.0037e+18,3.5e-05,0,0,-0.24393,-7.216e+06,3070.8,5.0447e-46,10,2.5019e+22,0,1,8200,0,8200,0,0,0.05,0,-5.7984e-36,6.2178e-19,0,3.1298e+09,133.46,3.1298e+09,1641.4,5.0219e-08,-1.085e-06,3434.3,5.0037e+18,3.5e-05,0,0,-0.24475,-7.0984e+06,3070.9,9.5562e-31,10,2.5019e+22,0,1,8200,0,8200,0,0,0.050045,0,0,-1.2529e-34,0,3.1331e+09,-4.3602e+06,3.1288e+09,1641.4,-7.3083e-13,1.602e-06,3434.2,5.0037e+18,3.5e-05,0,0,-0.24403,-8.1241e+06,3070.8,5.5669e-41,10,2.5019e+22,0,1,8200,0,8200,0,0,0.050045,0,0,-1.2529e-34,0,3.1339e+09,-4.3602e+06,3.1296e+09,1641.4,-1.9827e-12,1.5948e-06,3434.2,5.0037e+18,3.5e-05,0,0,-0.24403,-7.3166e+06,3070.8,8.1159e-41,10,2.5019e+22,0,1,8200,0,8200,0
0,0.050046,0,0,-2.4786e-34,0,3.1272e+09,-4.3603e+06,3.1228e+09,1641.3,2.2327e-13,1.9727e-06,3434.2,5.0038e+18,3.5e-05,0,0,-0.24663,-7.216e+06,3070.3,1.8497e-45,10,2.5019e+22,0,1,8400,0,8400,0,0,0.05,0,-1.1471e-35,1.23e-18,0,3.1229e+09,-283.51,3.1229e+09,1641.3,2.3843e-08,-6.8871e-07,3434.2,5.0038e+18,3.5e-05,0,0,-0.24748,-7.0983e+06,3070.3,6.0812e-31,10,2.5019e+22,0,1,8400,0,8400,0,0,0.050046,0,0,-2.4786e-34,0,3.1262e+09,-4.3603e+06,3.1219e+09,1641.3,1.5997e-11,7.609e-07,3434.2,5.0038e+18,3.5e-05,0,0,-0.24673,-8.1241e+06,3070.2,2.0412e-40,10,2.5019e+22,0,1,8400,0,8400,0,0,0.050046,0,0,-2.4786e-34,0,3.127e+09,-4.3603e+06,3.1227e+09,1641.3,1.7405e-11,7.7441e-07,3434.2,5.0038e+18,3.5e-05,0,0,-0.24673,-7.3165e+06,3070.3,2.9758e-40,10,2.5019e+22,0,1,8400,0,8400,0
0,0.050047,0,0,-3.7042e-34,0,3.1203e+09,-4.3603e+06,3.1159e+09,1641.2,6.0383e-13,1.2994e-06,3434.1,5.0038e+18,3.5e-05,0,0,-0.24933,-7.2159e+06,3069.7,3.195e-45,10,2.5019e+22,0,1,8600,0,8600,0,0,0.05,0,-1.7143e-35,1.8383e-18,0,3.116e+09,-700.49,3.116e+09,1641.2,-2.5322e-09,-2.924e-07,3434.1,5.0038e+18,3.5e-05,0,0,-0.25021,-7.0983e+06,3069.7,2.6062e-31,10,2.5019e+22,0,1,8600,0,8600,0,0,0.050047,0,0,-3.7042e-34,0,3.1194e+09,-4.3603e+06,3.115e+09,1641.2,3.2725e-11,-8.0256e-08,3434.1,5.0038e+18,3.5e-05,0,0,-0.24943,-8.124e+06,3069.6,3.5257e-40,10,2.5019e+22,0,1,8600,0,8600,0,0,0.050047,0,0,-3.7042e-34,0,3.1202e+09,-4.3603e+06,3.1158e+09,1641.2,3.6792e-11,-4.601e-08,3434.1,5.0038e+18,3.5e-05,0,0,-0.24943,-7.3164e+06,3069.7,5.1401e-40,10,2.5019e+22,0,1,8600,0,8600,0
0,0.050048,0,0,-6.4094e-34,0,3.1134e+09,-4.3603e+06,3.1091e+09,1641.1,6.0636e-13,9.7056e-07,3434,5.0038e+18,3.5e-05,0,0,-0.2521,-7.2159e+06,3069.1,3.8676e-45,10,2.5019e+22,0,1,8800,0,8800,0,0,0.05,0,-2.9663e-35,3.1808e-18,0,3.1092e+09,-890.97,3.1092e+09,1641.1,-1.2759e-08,-1.9087e-07,3434,5.0039e+18,3.5e-05,0,0,-0.25302,-7.0982e+06,3069.1,3.6651e-31,10,2.5019e+22,0,1,8800,0,8800,0,0,0.050048,0,0,-6.4094e-34,0,3.1125e+09,-4.3603e+06,3.1081e+09,1641.1,4.0916e-11,-4.9543e-07,3434,5.0038e+18,3.5e-05,0,0,-0.2522,-8.1239e+06,3069.1,4.2679e-40,10,2.5019e+22,0,1,8800,0,8800,0,0,0.050048,0,0,-6.4094e-34,0,3.1133e+09,-4.3604e+06,3.109e+09,1641.1,4.6221e-11,-4.4806e-07,3434,5.0038e+18,3.5e-05,0,0,-0.2522,-7.3164e+06,3069.1,6.2222e-40,10,2.5019e+22,0,1,8800,0,8800,0
0,0.050049,0,0,-1.3553e-33,0,3.1065e+09,-4.3604e+06,3.1022e+09,1641,-5.2519e-13,1.6755e-06,3434,5.0039e+18,3.5e-05,0,0,-0.25507,-7.2158e+06,3068.6,2.5223e-45,10,2.5019e+22,0,1,9000,0,9000,0,0,0.05,0,-6.2725e-35,6.7261e-18,0,3.1023e+09,-401.98,3.1023e+09,1641,2.5463e-08,-9.737e-07,3434,5.0039e+18,3.5e-05,0,0,-0.25603,-7.0981e+06,3068.6,1.8326e-30,10,2.502e+22,0,1,9000,0,9000,0,0,0.050049,0,0,-1.3553e-33,0,3.1056e+09,-4.3604e+06,3.1013e+09,1641,2.3494e-11,3.6734e-07,3433.9,5.0039e+18,3.5e-05,0,0,-0.25518,-8.1238e+06,3068.5,2.7834e-40,10,2.5019e+22,0,1,9000,0,9000,0,0,0.050049,0,0,-1.3553e-33,0,3.1064e+09,-4.3604e+06,3.1021e+09,1641,2.5775e-11,4.0499e-07,3433.9,5.0039e+18,3.5e-05,0,0,-0.25518,-7.3163e+06,3068.6,4.058e-40,10,2.5019e+22,0,1,9000,0,9000,0
0,0.050051,0,0,-2.0697e-33,0,3.0997e+09,-4.3604e+06,3.0953e+09,1640.9,-1.6567e-12,2.3805e-06,3433.9,5.0039e+18,3.5e-05,0,0,-0.25804,-7.2157e+06,3068,1.1771e-45,10,2.502e+22,0,1,9200,0,9200,0,0,0.05,0,-9.5786e-35,1.0271e-17,0,3.0954e+09,87.022,3.0954e+09,1640.9,6.3684e-08,-1.7565e-06,3433.9,5.0039e+18,3.5e-05,0,0,-0.25903,-7.0981e+06,3068,3.2986e-30,10,2.502e+22,0,1,9200,0,9200,0,0,0.050051,0,0,-2.0697e-33,0,3.0988e+09,-4.3604e+06,3.0944e+09,1640.9,6.0724e-12,1.2301e-06,3433.9,5.0039e+18,3.5e-05,0,0,-0.25816,-8.1237e+06,3067.9,1.2989e-40,10,2.502e+22,0,1,9200,0,9200,0,0,0.050051,0,0,-2.0697e-33,0,3.0996e+09,-4.3604e+06,3.0952e+09,1640.9,5.3279e-12,1.258e-06,3433.9,5.0039e+18,3.5e-05,0,0,-0.25816,-7.3163e+06,3068,1.8937e-40,10,2.502e+22,0,1,9200,0,9200,0
