"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","adiabatic_heating","latent_heat","shear_heating","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.3434,0,-5.2738e-11,2.5307,0,1.8657e+09,8.7591e+05,1.8668e+09,1751.7,0.16912,0.25524,3405.3,6.2517e+17,3.5e-05,4.1363e-07,0.22899,126.14,-6.6972e+07,2947.6,1.6696e-11,10,1.0029e+19,0.26223,-8.6858e-05,-0.00025153,9.5337e-09,1,2.433e+05,0,2.433e+05,0
0,1.3426,0,-1.1304e-10,2.5342,0,1.8557e+09,8.7778e+05,1.8568e+09,1751.3,0.16936,0.25589,3405.2,6.242e+17,3.5e-05,4.1468e-07,0.22944,125.86,-6.6693e+07,2946.7,1.6757e-11,10,1.0023e+19,0.26287,-8.6769e-05,-0.00025197,9.5418e-09,1,2.436e+05,0,2.436e+05,0
0,1.3417,0,-7.6697e-11,2.5376,0,1.8457e+09,8.7938e+05,1.8468e+09,1750.9,0.1696,0.25655,3405.1,6.2322e+17,3.5e-05,4.1573e-07,0.22989,125.58,-6.6412e+07,2945.8,1.6819e-11,10,1.0017e+19,0.26351,-8.6701e-05,-0.00025245,9.6358e-09,1,2.439e+05,0,2.439e+05,0
0,1.3409,0,5.6295e-11,2.541,0,1.8358e+09,8.8071e+05,1.8368e+09,1750.5,0.16984,0.2572,3405,6.2225e+17,3.5e-05,4.1678e-07,0.23034,125.3,-6.6131e+07,2944.9,1.6881e-11,10,1.0011e+19,0.26415,-8.6612e-05,-0.00025286,9.6303e-09,1,2.442e+05,0,2.442e+05,0
0,1.3401,0,1.8929e-10,2.5444,0,1.8258e+09,8.8203e+05,1.8268e+09,1750.1,0.17008,0.25786,3405,6.2127e+17,3.5e-05,4.1783e-07,0.23079,125.02,-6.5849e+07,2944.1,1.6943e-11,10,1.0006e+19,0.2648,-8.6522e-05,-0.00025326,9.6249e-09,1,2.445e+05,0,2.445e+05,0
0,1.3392,0,2.4448e-10,2.5478,0,1.8158e+09,8.8311e+05,1.8169e+09,1749.7,0.17032,0.25851,3404.9,6.2029e+17,3.5e-05,4.1889e-07,0.23124,124.74,-6.5567e+07,2943.2,1.7005e-11,10,9.9997e+18,0.26544,-8.6455e-05,-0.00025372,9.7114e-09,1,2.448e+05,0,2.448e+05,0
0,1.3384,0,1.6999e-10,2.5513,0,1.8058e+09,8.8379e+05,1.8069e+09,1749.2,0.17056,0.25917,3404.8,6.1932e+17,3.5e-05,4.1995e-07,0.23169,124.46,-6.5284e+07,2942.3,1.7067e-11,10,9.9939e+18,0.26609,-8.6365e-05,-0.0002541,9.69e-09,1,2.451e+05,0,2.451e+05,0
0,1.3376,0,9.551e-11,2.5547,0,1.7958e+09,8.8447e+05,1.7969e+09,1748.8,0.1708,0.25983,3404.7,6.1834e+17,3.5e-05,4.21e-07,0.23214,124.18,-6.5001e+07,2941.4,1.713e-11,10,9.9882e+18,0.26673,-8.6275e-05,-0.00025448,9.6686e-09,1,2.454e+05,0,2.454e+05,0
0,1.3367,0,2.5059e-11,2.5581,0,1.7859e+09,8.8498e+05,1.7869e+09,1748.4,0.17104,0.26049,3404.7,6.1737e+17,3.5e-05,4.2206e-07,0.23259,123.89,-6.4717e+07,2940.5,1.7192e-11,10,9.9824e+18,0.26738,-8.6209e-05,-0.00025492,9.7462e-09,1,2.457e+05,0,2.457e+05,0
0,1.3359,0,-3.3295e-11,2.5615,0,1.7759e+09,8.8495e+05,1.777e+09,1748,0.17128,0.26115,3404.6,6.1641e+17,3.5e-05,4.2313e-07,0.23303,123.61,-6.4432e+07,2939.6,1.7255e-11,10,9.9768e+18,0.26803,-8.6118e-05,-0.00025527,9.7074e-09,1,2.46e+05,0,2.46e+05,0
0,1.3351,0,-9.165e-11,2.5649,0,1.7659e+09,8.8493e+05,1.767e+09,1747.6,0.17152,0.26182,3404.5,6.1545e+17,3.5e-05,4.2419e-07,0.23348,123.33,-6.4146e+07,2938.7,1.7317e-11,10,9.9713e+18,0.26867,-8.6027e-05,-0.00025561,9.6687e-09,1,2.463e+05,0,2.463e+05,0
0,1.3342,0,-1.2676e-10,2.5684,0,1.7559e+09,8.8482e+05,1.757e+09,1747.1,0.17176,0.26248,3404.4,6.145e+17,3.5e-05,4.2526e-07,0.23393,123.04,-6.3861e+07,2937.9,1.7379e-11,10,9.9657e+18,0.26932,-8.5962e-05,-0.00025604,9.7368e-09,1,2.466e+05,0,2.466e+05,0
0,1.3334,0,8.3765e-13,2.5718,0,1.746e+09,8.8416e+05,1.747e+09,1746.7,0.17199,0.26315,3404.4,6.1358e+17,3.5e-05,4.2633e-07,0.23438,122.76,-6.3574e+07,2937,1.7441e-11,10,9.9606e+18,0.26997,-8.5871e-05,-0.00025636,9.682e-09,1,2.469e+05,0,2.469e+05,0
0,1.3325,0,1.2844e-10,2.5753,0,1.736e+09,8.8349e+05,1.7371e+09,1746.3,0.17223,0.26381,3404.3,6.1266e+17,3.5e-05,4.274e-07,0.23483,122.48,-6.3287e+07,2936.1,1.7502e-11,10,9.9554e+18,0.27062,-8.578e-05,-0.00025668,9.6273e-09,1,2.472e+05,0,2.472e+05,0
0,1.3317,0,2.5603e-10,2.5787,0,1.726e+09,8.8283e+05,1.7271e+09,1745.9,0.17246,0.26448,3404.2,6.1175e+17,3.5e-05,4.2847e-07,0.23528,122.19,-6.3e+07,2935.2,1.7563e-11,10,9.9503e+18,0.27128,-8.5689e-05,-0.000257,9.5726e-09,1,2.475e+05,0,2.475e+05,0
0,1.3309,0,1.8351e-10,2.5822,0,1.7161e+09,8.8182e+05,1.7171e+09,1745.5,0.17268,0.26515,3404.1,6.1091e+17,3.5e-05,4.2954e-07,0.23572,121.91,-6.2711e+07,2934.3,1.7622e-11,10,9.946e+18,0.27193,-8.5625e-05,-0.00025738,9.6227e-09,1,2.478e+05,0,2.478e+05,0
0,1.33,0,1.1099e-10,2.5857,0,1.7061e+09,8.8082e+05,1.7072e+09,1745,0.1729,0.26582,3404.1,6.1008e+17,3.5e-05,4.3062e-07,0.23616,121.62,-6.2422e+07,2933.4,1.768e-11,10,9.9417e+18,0.27258,-8.5533e-05,-0.00025768,9.5585e-09,1,2.481e+05,0,2.481e+05,0
0,1.3292,0,3.8462e-11,2.5892,0,1.6961e+09,8.7981e+05,1.6972e+09,1744.6,0.17312,0.26649,3404,6.0925e+17,3.5e-05,4.317e-07,0.2366,121.34,-6.2133e+07,2932.5,1.7738e-11,10,9.9374e+18,0.27324,-8.5442e-05,-0.00025798,9.4944e-09,1,2.484e+05,0,2.484e+05,0
0,1.3284,0,-2.0001e-11,2.5929,0,1.6862e+09,8.7908e+05,1.6872e+09,1744.2,0.17333,0.26716,3403.9,6.0853e+17,3.5e-05,4.3278e-07,0.23704,121.05,-6.1843e+07,2931.6,1.7792e-11,10,9.9342e+18,0.27389,-8.5379e-05,-0.00025834,9.5542e-09,1,2.487e+05,0,2.487e+05,0
0,1.3275,0,-7.6457e-11,2.5965,0,1.6762e+09,8.7839e+05,1.6772e+09,1743.8,0.17352,0.26784,3403.8,6.0783e+17,3.5e-05,4.3386e-07,0.23748,120.77,-6.1552e+07,2930.7,1.7845e-11,10,9.9312e+18,0.27455,-8.5287e-05,-0.00025861,9.4945e-09,1,2.49e+05,0,2.49e+05,0
0,1.3267,0,-1.3291e-10,2.6002,0,1.6662e+09,8.777e+05,1.6673e+09,1743.4,0.17372,0.26851,3403.8,6.0714e+17,3.5e-05,4.3494e-07,0.23791,120.48,-6.1261e+07,2929.8,1.7898e-11,10,9.9282e+18,0.2752,-8.5196e-05,-0.00025889,9.4349e-09,1,2.493e+05,0,2.493e+05,0
0,1.3259,0,-4.6487e-11,2.604,0,1.6563e+09,8.7807e+05,1.6573e+09,1742.9,0.1739,0.26919,3403.7,6.0658e+17,3.5e-05,4.3602e-07,0.23834,120.19,-6.0969e+07,2928.9,1.7945e-11,10,9.9266e+18,0.27586,-8.5133e-05,-0.00025923,9.5224e-09,1,2.496e+05,0,2.496e+05,0
0,1.325,0,8.7564e-11,2.6079,0,1.6463e+09,8.7878e+05,1.6474e+09,1742.5,0.17407,0.26986,3403.6,6.0607e+17,3.5e-05,4.3711e-07,0.23877,119.91,-6.0676e+07,2928,1.799e-11,10,9.9253e+18,0.27652,-8.5041e-05,-0.00025949,9.4902e-09,1,2.499e+05,0,2.499e+05,0
0,1.3242,0,2.2162e-10,2.6118,0,1.6363e+09,8.7949e+05,1.6374e+09,1742.1,0.17424,0.27054,3403.6,6.0556e+17,3.5e-05,4.3819e-07,0.2392,119.62,-6.0383e+07,2927.1,1.8036e-11,10,9.9241e+18,0.27718,-8.4949e-05,-0.00025974,9.458e-09,1,2.502e+05,0,2.502e+05,0
0,1.3234,0,2.2464e-10,2.6159,0,1.6264e+09,8.8202e+05,1.6274e+09,1741.7,0.17439,0.27122,3403.5,6.0518e+17,3.5e-05,4.3928e-07,0.23961,119.33,-6.009e+07,2926.2,1.8075e-11,10,9.9242e+18,0.27784,-8.4888e-05,-0.00026007,9.5979e-09,1,2.505e+05,0,2.505e+05,0
0,1.3225,0,1.4905e-10,2.6201,0,1.6164e+09,8.8564e+05,1.6175e+09,1741.2,0.17452,0.2719,3403.4,6.0489e+17,3.5e-05,4.4037e-07,0.24003,119.04,-5.9795e+07,2925.4,1.8111e-11,10,9.9251e+18,0.2785,-8.4795e-05,-0.00026029,9.6252e-09,1,2.508e+05,0,2.508e+05,0
0,1.3217,0,7.3464e-11,2.6242,0,1.6064e+09,8.8926e+05,1.6075e+09,1740.8,0.17466,0.27258,3403.3,6.046e+17,3.5e-05,4.4147e-07,0.24044,118.76,-5.95e+07,2924.5,1.8147e-11,10,9.926e+18,0.27916,-8.4702e-05,-0.00026052,9.6525e-09,1,2.511e+05,0,2.511e+05,0
0,1.3208,0,8.704e-12,2.6286,0,1.5965e+09,8.952e+05,1.5976e+09,1740.4,0.17477,0.27326,3403.3,6.044e+17,3.5e-05,4.4256e-07,0.24085,118.47,-5.9205e+07,2923.6,1.8178e-11,10,9.9279e+18,0.27982,-8.4641e-05,-0.00026083,9.8755e-09,1,2.514e+05,0,2.514e+05,0
0,1.32,0,-4.5227e-11,2.6332,0,1.5865e+09,9.0347e+05,1.5876e+09,1740,0.17488,0.27394,3403.2,6.0431e+17,3.5e-05,4.4365e-07,0.24126,118.18,-5.8908e+07,2922.7,1.8205e-11,10,9.9307e+18,0.28048,-8.4546e-05,-0.00026103,1.0002e-08,1,2.517e+05,0,2.517e+05,0
0,1.3191,0,-9.9158e-11,2.6377,0,1.5765e+09,9.1174e+05,1.5776e+09,1739.5,0.17498,0.27462,3403.1,6.0422e+17,3.5e-05,4.4475e-07,0.24166,117.89,-5.8611e+07,2921.8,1.8233e-11,10,9.9335e+18,0.28114,-8.445e-05,-0.00026123,1.0128e-08,1,2.52e+05,0,2.52e+05,0
0,1.3182,0,-8.6309e-11,2.6424,0,1.5666e+09,9.2231e+05,1.5677e+09,1739.1,0.17507,0.27531,3403,6.0416e+17,3.5e-05,4.4585e-07,0.24206,117.6,-5.8314e+07,2920.9,1.8258e-11,10,9.9366e+18,0.28181,-8.439e-05,-0.00026153,1.047e-08,1,2.523e+05,0,2.523e+05,0
0,1.3173,0,3.7839e-11,2.6472,0,1.5566e+09,9.3674e+05,1.5577e+09,1738.7,0.17516,0.27599,3403,6.0416e+17,3.5e-05,4.4695e-07,0.24246,117.31,-5.8015e+07,2920,1.8282e-11,10,9.9403e+18,0.28247,-8.4292e-05,-0.0002617,1.0738e-08,1,2.526e+05,0,2.526e+05,0
0,1.3165,0,1.6199e-10,2.6521,0,1.5466e+09,9.5117e+05,1.5478e+09,1738.3,0.17525,0.27668,3402.9,6.0416e+17,3.5e-05,4.4805e-07,0.24286,117.02,-5.7716e+07,2919.1,1.8305e-11,10,9.944e+18,0.28313,-8.4193e-05,-0.00026187,1.1005e-08,1,2.529e+05,0,2.529e+05,0
0,1.3156,0,2.3693e-10,2.657,0,1.5366e+09,9.6726e+05,1.5378e+09,1737.8,0.17534,0.27736,3402.8,6.0413e+17,3.5e-05,4.4915e-07,0.24326,116.73,-5.7417e+07,2918.2,1.833e-11,10,9.9473e+18,0.2838,-8.4133e-05,-0.00026216,1.1501e-08,1,2.532e+05,0,2.532e+05,0
0,1.3146,0,1.6425e-10,2.662,0,1.5267e+09,9.8836e+05,1.5279e+09,1737.4,0.17545,0.27805,3402.7,6.0398e+17,3.5e-05,4.5025e-07,0.24366,116.43,-5.7116e+07,2917.3,1.836e-11,10,9.9497e+18,0.28446,-8.403e-05,-0.00026229,1.1939e-08,1,2.535e+05,0,2.535e+05,0
0,1.3137,0,9.1563e-11,2.667,0,1.5167e+09,1.0094e+06,1.5179e+09,1737,0.17556,0.27874,3402.7,6.0384e+17,3.5e-05,4.5136e-07,0.24406,116.14,-5.6815e+07,2916.3,1.8389e-11,10,9.9521e+18,0.28513,-8.3926e-05,-0.00026243,1.2378e-08,1,2.538e+05,0,2.538e+05,0
0,1.3127,0,2.0987e-11,2.6719,0,1.5067e+09,1.0312e+06,1.508e+09,1736.5,0.17568,0.27943,3402.6,6.0363e+17,3.5e-05,4.5246e-07,0.24447,115.85,-5.6513e+07,2915.4,1.8422e-11,10,9.9538e+18,0.2858,-8.3867e-05,-0.0002627,1.3054e-08,1,2.541e+05,0,2.541e+05,0
0,1.3117,0,-3.4848e-11,2.6766,0,1.4967e+09,1.0571e+06,1.498e+09,1736.1,0.17589,0.28012,3402.5,6.0293e+17,3.5e-05,4.5357e-07,0.2449,115.56,-5.621e+07,2914.5,1.8477e-11,10,9.951e+18,0.28646,-8.3756e-05,-0.0002628,1.3645e-08,1,2.544e+05,0,2.544e+05,0
0,1.3107,0,-9.0684e-11,2.6813,0,1.4868e+09,1.0831e+06,1.4881e+09,1735.7,0.17609,0.28081,3402.4,6.0223e+17,3.5e-05,4.5468e-07,0.24533,115.27,-5.5906e+07,2913.6,1.8532e-11,10,9.9482e+18,0.28713,-8.3646e-05,-0.00026289,1.4236e-08,1,2.547e+05,0,2.547e+05,0
0,1.3097,0,-1.4652e-10,2.6859,0,1.4768e+09,1.1091e+06,1.4781e+09,1735.3,0.17629,0.2815,3402.4,6.0153e+17,3.5e-05,4.5579e-07,0.24576,114.97,-5.5602e+07,2912.7,1.8587e-11,10,9.9454e+18,0.2878,-8.3535e-05,-0.00026299,1.4826e-08,1,2.55e+05,0,2.55e+05,0
0,1.3086,0,-1.9039e-11,2.6895,0,1.4668e+09,1.1343e+06,1.4682e+09,1734.8,0.17669,0.2822,3402.3,5.9968e+17,3.5e-05,4.569e-07,0.24624,114.68,-5.5296e+07,2911.8,1.8695e-11,10,9.9319e+18,0.28847,-8.3469e-05,-0.0002632,1.5693e-08,1,2.553e+05,0,2.553e+05,0
0,1.3075,0,1.0844e-10,2.693,0,1.4568e+09,1.1595e+06,1.4582e+09,1734.4,0.17708,0.28289,3402.2,5.9784e+17,3.5e-05,4.5801e-07,0.24673,114.39,-5.499e+07,2910.9,1.8803e-11,10,9.9184e+18,0.28914,-8.3351e-05,-0.00026326,1.6299e-08,1,2.556e+05,0,2.556e+05,0
0,1.3064,0,2.3592e-10,2.6965,0,1.4469e+09,1.1846e+06,1.4483e+09,1734,0.17748,0.28358,3402.2,5.96e+17,3.5e-05,4.5912e-07,0.24721,114.09,-5.4684e+07,2910,1.8911e-11,10,9.9049e+18,0.28981,-8.3233e-05,-0.00026331,1.6906e-08,1,2.559e+05,0,2.559e+05,0
0,1.3053,0,1.7998e-10,2.6983,0,1.4369e+09,1.1999e+06,1.4384e+09,1733.5,0.17813,0.28428,3402.1,5.9266e+17,3.5e-05,4.6024e-07,0.24777,113.8,-5.4375e+07,2909.1,1.9091e-11,10,9.8775e+18,0.29048,-8.3169e-05,-0.00026352,1.7551e-08,1,2.562e+05,0,2.562e+05,0
0,1.3041,0,9.7827e-11,2.6998,0,1.4269e+09,1.2137e+06,1.4284e+09,1733.1,0.17882,0.28497,3402,5.8912e+17,3.5e-05,4.6135e-07,0.24834,113.5,-5.4066e+07,2908.2,1.9281e-11,10,9.8482e+18,0.29115,-8.3044e-05,-0.00026354,1.7855e-08,1,2.565e+05,0,2.565e+05,0
0,1.3029,0,1.5679e-11,2.7012,0,1.417e+09,1.2276e+06,1.4185e+09,1732.7,0.17951,0.28567,3401.9,5.8557e+17,3.5e-05,4.6247e-07,0.24892,113.21,-5.3758e+07,2907.3,1.9471e-11,10,9.8189e+18,0.29182,-8.292e-05,-0.00026355,1.8159e-08,1,2.568e+05,0,2.568e+05,0
0,1.3018,0,-3.7738e-11,2.7004,0,1.4071e+09,1.222e+06,1.4085e+09,1732.2,0.18049,0.28637,3401.9,5.8043e+17,3.5e-05,4.6359e-07,0.24958,112.91,-5.3447e+07,2906.4,1.9745e-11,10,9.7748e+18,0.29249,-8.286e-05,-0.00026376,1.8227e-08,1,2.571e+05,0,2.571e+05,0
0,1.3006,0,-8.1579e-11,2.6988,0,1.3971e+09,1.2098e+06,1.3986e+09,1731.8,0.18156,0.28707,3401.8,5.7476e+17,3.5e-05,4.6471e-07,0.25027,112.62,-5.3136e+07,2905.5,2.0048e-11,10,9.7258e+18,0.29316,-8.2735e-05,-0.00026376,1.777e-08,1,2.574e+05,0,2.574e+05,0
0,1.2994,0,-1.2542e-10,2.6972,0,1.3872e+09,1.1977e+06,1.3887e+09,1731.4,0.18263,0.28776,3401.7,5.691e+17,3.5e-05,4.6583e-07,0.25096,112.32,-5.2825e+07,2904.5,2.035e-11,10,9.6768e+18,0.29384,-8.261e-05,-0.00026376,1.7313e-08,1,2.577e+05,0,2.577e+05,0
0,1.2983,0,-5.7869e-11,2.6932,0,1.3773e+09,1.1592e+06,1.3787e+09,1730.9,0.18393,0.28846,3401.6,5.6232e+17,3.5e-05,4.6695e-07,0.25172,112.02,-5.2513e+07,2903.6,2.0722e-11,10,9.6177e+18,0.29451,-8.2557e-05,-0.00026398,1.6501e-08,1,2.58e+05,0,2.58e+05,0
0,1.2972,0,7.6516e-11,2.6876,0,1.3674e+09,1.105e+06,1.3688e+09,1730.5,0.18535,0.28916,3401.6,5.5489e+17,3.5e-05,4.6807e-07,0.25253,111.73,-5.2201e+07,2902.7,2.1136e-11,10,9.5526e+18,0.29518,-8.2443e-05,-0.00026399,1.4954e-08,1,2.583e+05,0,2.583e+05,0
0,1.2961,0,2.109e-10,2.682,0,1.3576e+09,1.0507e+06,1.3589e+09,1730.1,0.18678,0.28986,3401.5,5.4746e+17,3.5e-05,4.692e-07,0.25333,111.43,-5.1889e+07,2901.8,2.155e-11,10,9.4875e+18,0.29586,-8.2328e-05,-0.00026401,1.3407e-08,1,2.586e+05,0,2.586e+05,0
0,1.2951,0,2.3742e-10,2.6772,0,1.3477e+09,9.749e+05,1.3489e+09,1729.6,0.18798,0.29057,3401.4,5.4138e+17,3.5e-05,4.7032e-07,0.25407,111.13,-5.1577e+07,2900.9,2.1901e-11,10,9.435e+18,0.29653,-8.2288e-05,-0.00026425,1.181e-08,1,2.589e+05,0,2.589e+05,0
0,1.2942,0,1.5607e-10,2.6732,0,1.3379e+09,8.7757e+05,1.339e+09,1729.2,0.18895,0.29127,3401.4,5.3666e+17,3.5e-05,4.7145e-07,0.25473,110.83,-5.1267e+07,2900,2.219e-11,10,9.3952e+18,0.2972,-8.2197e-05,-0.00026433,9.6847e-09,1,2.592e+05,0,2.592e+05,0
0,1.2933,0,7.4719e-11,2.6692,0,1.3281e+09,7.8025e+05,1.3291e+09,1728.8,0.18992,0.29197,3401.3,5.3193e+17,3.5e-05,4.7257e-07,0.2554,110.53,-5.0956e+07,2899.1,2.2479e-11,10,9.3553e+18,0.29788,-8.2105e-05,-0.0002644,7.5593e-09,1,2.595e+05,0,2.595e+05,0
0,1.2925,0,5.3607e-12,2.6713,0,1.3183e+09,6.8569e+05,1.3191e+09,1728.3,0.19006,0.29267,3401.2,5.3167e+17,3.5e-05,4.737e-07,0.2558,110.23,-5.0646e+07,2898.1,2.2522e-11,10,9.3569e+18,0.29856,-8.2074e-05,-0.00026467,5.8585e-09,1,2.598e+05,0,2.598e+05,0
0,1.292,0,-4.4011e-11,2.6834,0,1.3085e+09,5.9573e+05,1.3092e+09,1727.9,0.18882,0.29338,3401.1,5.3885e+17,3.5e-05,4.7483e-07,0.25577,109.93,-5.0336e+07,2897.2,2.2154e-11,10,9.4275e+18,0.29923,-8.1995e-05,-0.00026477,4.5518e-09,1,2.601e+05,0,2.601e+05,0
0,1.2914,0,-9.3382e-11,2.6955,0,1.2986e+09,5.0578e+05,1.2993e+09,1727.5,0.18758,0.29408,3401.1,5.4604e+17,3.5e-05,4.7596e-07,0.25574,109.64,-5.0026e+07,2896.3,2.1785e-11,10,9.498e+18,0.29991,-8.1916e-05,-0.00026487,3.2451e-09,1,2.604e+05,0,2.604e+05,0
0,1.2909,0,-9.7971e-11,2.7145,0,1.2888e+09,4.4511e+05,1.2893e+09,1727,0.18576,0.29479,3401,5.5679e+17,3.5e-05,4.7709e-07,0.25553,109.34,-4.9715e+07,2895.4,2.1257e-11,10,9.6019e+18,0.30059,-8.1877e-05,-0.0002651,2.4071e-09,1,2.607e+05,0,2.607e+05,0
0,1.2905,0,3.1788e-11,2.7542,0,1.2788e+09,4.7229e+05,1.2794e+09,1726.6,0.18218,0.2955,3400.9,5.7821e+17,3.5e-05,4.7824e-07,0.25477,109.05,-4.94e+07,2894.5,2.0251e-11,10,9.8056e+18,0.30128,-8.1795e-05,-0.00026519,2.6518e-09,1,2.61e+05,0,2.61e+05,0
0,1.2901,0,1.6155e-10,2.7938,0,1.2689e+09,4.9947e+05,1.2695e+09,1726.2,0.1786,0.29621,3400.8,5.9964e+17,3.5e-05,4.7939e-07,0.25402,108.75,-4.9085e+07,2893.6,1.9245e-11,10,1.0009e+19,0.30197,-8.1713e-05,-0.00026527,2.8966e-09,1,2.613e+05,0,2.613e+05,0
0,1.2896,0,2.6466e-10,2.8322,0,1.2589e+09,5.4844e+05,1.2595e+09,1725.8,0.17523,0.29693,3400.8,6.1992e+17,3.5e-05,4.8054e-07,0.25333,108.47,-4.8769e+07,2892.6,1.8303e-11,10,1.0203e+19,0.30266,-8.1689e-05,-0.00026555,3.8666e-09,1,2.616e+05,0,2.616e+05,0
0,1.2889,0,1.813e-10,2.8624,0,1.2487e+09,7.4994e+05,1.2496e+09,1725.4,0.17338,0.29768,3400.7,6.3222e+17,3.5e-05,4.8175e-07,0.25314,108.21,-4.8446e+07,2891.7,1.7815e-11,10,1.0322e+19,0.30338,-8.1574e-05,-0.00026555,7.6231e-09,1,2.619e+05,0,2.619e+05,0
0,1.2882,0,9.7941e-11,2.8926,0,1.2386e+09,9.5145e+05,1.2397e+09,1725,0.17153,0.29843,3400.6,6.4451e+17,3.5e-05,4.8296e-07,0.25294,107.96,-4.8123e+07,2890.8,1.7327e-11,10,1.0441e+19,0.30411,-8.146e-05,-0.00026556,1.138e-08,1,2.622e+05,0,2.622e+05,0
0,1.2874,0,1.4579e-11,2.9228,0,1.2284e+09,1.1529e+06,1.2298e+09,1724.6,0.16967,0.29918,3400.5,6.5681e+17,3.5e-05,4.8418e-07,0.25275,107.7,-4.7801e+07,2889.9,1.6839e-11,10,1.056e+19,0.30484,-8.1346e-05,-0.00026556,1.5136e-08,1,2.625e+05,0,2.625e+05,0
0,1.2861,0,-4.2484e-11,2.8812,0,1.2183e+09,1.3028e+06,1.2199e+09,1724.3,0.17417,0.30003,3400.4,6.295e+17,3.5e-05,4.8556e-07,0.25457,107.55,-4.7463e+07,2888.9,1.8062e-11,10,1.0306e+19,0.30567,-8.1234e-05,-0.00026565,2.0948e-08,1,2.628e+05,0,2.628e+05,0
0,1.2848,0,-9.9548e-11,2.8396,0,1.2082e+09,1.4527e+06,1.21e+09,1724,0.17867,0.30088,3400.4,6.0219e+17,3.5e-05,4.8694e-07,0.25638,107.4,-4.7124e+07,2888,1.9286e-11,10,1.0052e+19,0.3065,-8.1059e-05,-0.00026553,2.5746e-08,1,2.631e+05,0,2.631e+05,0
0,1.2834,0,-1.5661e-10,2.798,0,1.1981e+09,1.6026e+06,1.2001e+09,1723.7,0.18317,0.30173,3400.3,5.7488e+17,3.5e-05,4.8832e-07,0.2582,107.25,-4.6786e+07,2887,2.051e-11,10,9.7976e+18,0.30734,-8.0885e-05,-0.0002654,3.0544e-08,1,2.634e+05,0,2.634e+05,0
0,1.2819,0,-4.6404e-11,2.7482,0,1.1883e+09,1.5199e+06,1.1902e+09,1723.6,0.18953,0.30269,3400.2,5.4157e+17,3.5e-05,4.8988e-07,0.26074,107.21,-4.6449e+07,2886.1,2.2448e-11,10,9.4894e+18,0.30828,-8.0891e-05,-0.00026595,2.8398e-08,1,2.637e+05,0,2.637e+05,0
0,1.2804,0,8.7699e-11,2.6972,0,1.1785e+09,1.4041e+06,1.1803e+09,1723.4,0.19615,0.30368,3400.1,5.074e+17,3.5e-05,4.9147e-07,0.26339,107.18,-4.6113e+07,2885.1,2.4488e-11,10,9.1734e+18,0.30925,-8.0794e-05,-0.00026617,2.4323e-08,1,2.64e+05,0,2.64e+05,0
0,1.2789,0,2.218e-10,2.6462,0,1.1688e+09,1.2882e+06,1.1704e+09,1723.2,0.20278,0.30466,3400,4.7323e+17,3.5e-05,4.9306e-07,0.26603,107.15,-4.5776e+07,2884.2,2.6528e-11,10,8.8575e+18,0.31021,-8.0698e-05,-0.00026639,2.0248e-08,1,2.643e+05,0,2.643e+05,0
0,1.2778,0,1.7139e-10,2.6317,0,1.1591e+09,1.0877e+06,1.1604e+09,1723,0.20375,0.30562,3399.9,4.6799e+17,3.5e-05,4.9457e-07,0.2668,107.07,-4.5458e+07,2883.2,2.6816e-11,10,8.8099e+18,0.31113,-8.0806e-05,-0.00026723,1.5459e-08,1,2.646e+05,0,2.646e+05,0
0,1.2768,0,5.947e-11,2.6295,0,1.1494e+09,8.5907e+05,1.1505e+09,1722.8,0.20284,0.30658,3399.8,4.724e+17,3.5e-05,4.9607e-07,0.26694,106.98,-4.5145e+07,2882.3,2.6519e-11,10,8.8518e+18,0.31203,-8.0726e-05,-0.00026743,1.0441e-08,1,2.649e+05,0,2.649e+05,0
0,1.2759,0,-5.2449e-11,2.6272,0,1.1398e+09,6.3043e+05,1.1406e+09,1722.6,0.20193,0.30753,3399.7,4.7682e+17,3.5e-05,4.9756e-07,0.26708,106.89,-4.4833e+07,2881.3,2.6223e-11,10,8.8937e+18,0.31294,-8.0646e-05,-0.00026762,5.4236e-09,1,2.652e+05,0,2.652e+05,0
0,1.2752,0,-1.9228e-10,2.7165,0,1.13e+09,5.747e+05,1.1307e+09,1721.9,0.1944,0.3081,3399.6,5.2087e+17,3.5e-05,4.9837e-07,0.26488,106.38,-4.4516e+07,2880.4,2.4053e-11,10,9.312e+18,0.31341,-8.0592e-05,-0.00026757,3.7086e-09,1,2.655e+05,0,2.655e+05,0
0,1.2748,0,-3.4885e-10,2.8608,0,1.12e+09,6.2273e+05,1.1208e+09,1721,0.1829,0.30844,3399.6,5.8871e+17,3.5e-05,4.9878e-07,0.26128,105.62,-4.4197e+07,2879.5,2.076e-11,10,9.9561e+18,0.31363,-8.0441e-05,-0.00026698,4.2603e-09,1,2.658e+05,0,2.658e+05,0
